Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
12.617931843,87.20766,-185.2218,-91.79594,-0.1568139,-0.6327038,1.087419,-14.25262,-3.097853,65.15665,1000.272
12.637999535,82.49149,-216.8617,-88.60153,-0.3132692,-0.7012646,0.9601563,-14.25262,-3.097853,65.15665,1000.272
12.658067703,75.23106,-234.9757,-87.86436,-0.4761467,-0.7888368,0.922428,14.25349,-7.149135,55.14915,1000.273
12.678136349,65.48845,-247.31,-94.62177,-0.6662252,-0.9034597,0.965849,14.25349,-7.149135,55.14915,1000.273
12.698204040,62.50981,-253.8048,-106.8465,-0.7918695,-0.9760528,1.011199,49.65969,-7.04053,23.43412,1000.271
12.718272686,50.71938,-251.4213,-124.7844,-0.9233165,-1.13023,1.102688,49.65969,-7.04053,23.43412,1000.271
12.738340855,45.25855,-239.5638,-157.097,-1.029921,-1.343119,1.086905,49.65969,-7.04053,23.43412,1000.274
12.758408546,34.08867,-230.2089,-198.1943,-1.074239,-1.283699,1.187971,69.65852,4.72424,-19.05238,1000.274
12.778477192,19.94015,-227.7659,-216.7465,-1.039818,-1.059624,1.244013,69.65852,4.72424,-19.05238,1000.274
12.798544884,4.736693,-224.6079,-210.8491,-1.04118,-0.8749403,1.287452,44.1039,25.91978,-28.95431,1000.274
12.818613052,-16.17581,-223.8333,-202.9859,-1.097449,-0.6679302,1.300238,44.1039,25.91978,-28.95431,1000.27
12.838681698,-28.7109,-212.5716,-182.3451,-1.206134,-0.5520748,1.197843,44.1039,25.91978,-28.95431,1000.27
12.858749390,-69.29481,-200.8332,-150.8311,-1.400303,0.4692913,0.9590001,14.8373,30.76232,-14.67505,1000.275
12.878818035,-54.33958,-155.012,-90.19874,-1.641431,-0.02105942,0.1888829,14.8373,30.76232,-14.67505,1000.275
12.898885727,5.729571,-91.01713,-45.59989,-1.961213,0.09043697,0.02173023,2.284283,33.50704,4.467934,1000.27
12.918953896,-29.39351,-19.45491,-31.83936,-2.053322,0.01163919,-0.2169037,2.284283,33.50704,4.467934,1000.27
12.939022541,-38.2053,48.59176,-48.05713,-1.930879,-0.3529495,-0.05957606,6.391486,32.75309,17.0837,1000.27
12.959090233,-8.667167,83.09177,-70.54084,-1.677887,-0.2598525,0.3914386,6.391486,32.75309,17.0837,1000.27
12.979158878,98.4396,145.1203,-140.4492,3.191626,-1.784794,0.1334527,6.391486,32.75309,17.0837,1000.272
12.999226570,-52.04354,230.3872,-115.2626,0.6487952,1.174741,0.06747594,10.82468,30.9548,24.84387,1000.272
13.019294739,-50.30601,216.325,49.49519,-1.278589,0.7778466,3.44111,10.82468,30.9548,24.84387,1000.271
13.039363384,3.992034,185.8768,-17.83311,-1.067581,-1.478292,1.63707,4.619246,28.60463,33.10548,1000.271
13.059431076,19.94015,127.483,-2.843958,-0.4768792,0.1230275,1.202214,4.619246,28.60463,33.10548,1000.273
13.079499722,29.24838,95.06846,-1.246754,-0.6424409,-0.5440825,1.164672,4.619246,28.60463,33.10548,1000.273
13.099567890,47.55458,70.57881,17.42825,-0.3100188,-0.1516858,1.010443,-0.05646706,24.53331,36.57478,1000.272
13.119635582,34.08867,41.14357,12.7595,-0.3729415,0.07744946,1.158459,-0.05646706,24.53331,36.57478,1000.272
13.139704227,16.09274,14.21091,3.299135,-0.4143274,0.02234697,1.053451,-3.069147,24.81503,36.57214,1000.276
13.159771919,-0.7861937,0.5062405,-2.905389,-0.3444002,0.02916881,1.041784,-3.069147,24.81503,36.57214,1000.276
13.179840088,-5.192092,-7.47822,-5.854074,-0.2731724,-0.1193972,0.9482884,-3.069147,24.81503,36.57214,1000.275
13.199908733,-1.468798,-2.94972,-4.564024,-0.1648331,-0.167899,0.8468264,-4.142101,25.18133,36.11957,1000.275
13.219976425,9.204646,0.08914184,0.7190359,-0.2432867,-0.1856249,0.92454,-4.142101,25.18133,36.11957,1000.277
13.240045071,14.04493,2.055464,3.852014,-0.2517791,-0.06522094,0.9313408,-4.517916,25.17739,36.11907,1000.277
13.260112763,9.701085,2.11505,2.623395,-0.2773649,-0.02140455,0.9621908,-4.517916,25.17739,36.11907,1000.274
13.280180931,6.163956,3.366346,0.2275885,-0.2552592,-0.06096775,0.9353452,-4.517916,25.17739,36.11907,1000.274
13.300249577,7.529163,6.524378,0.1661576,-0.2164834,-0.1069469,0.934405,-3.772156,25.55789,37.02729,1000.276
13.320317268,11.12835,12.36376,2.807688,-0.2411237,-0.08910769,0.9470934,-3.772156,25.55789,37.02729,1000.276
13.340385914,11.56273,16.2964,4.28203,-0.2642967,-0.07298096,0.9147055,-4.509773,24.79993,36.57024,1000.275
13.357945442,12.49356,22.67205,7.783593,-0.2198107,-0.08546315,0.8938696,-4.509773,24.79993,36.57024,1000.275
13.378013134,11.87301,26.84304,9.503659,-0.3830536,-0.04057981,1.006552,-4.509773,24.79993,36.57024,1000.275
13.398081780,14.10698,29.34563,13.12808,-0.2390566,-0.09712411,0.9013538,-4.156115,25.93141,36.57562,1000.277
13.418149471,19.44371,35.90004,16.69108,-0.2453062,-0.1011826,0.9046499,-4.156115,25.93141,36.57562,1000.277
13.438217640,18.32672,36.37672,17.7354,-0.3492664,-0.001812135,0.8990832,-4.532686,25.92908,36.12233,1000.28
13.458286285,18.0785,34.46999,12.7595,-0.3210322,0.02376666,0.8832452,-4.532686,25.92908,36.12233,1000.28
13.478353977,18.0785,43.0503,10.54799,-0.3405497,-0.05269945,0.9281232,-4.532686,25.92908,36.12233,1000.277
13.498422623,11.93506,53.29902,16.38392,-0.3952631,-0.06285701,1.080039,-5.659376,25.91566,36.57363,1000.277
13.518490314,6.84656,57.76793,15.21674,-0.3698792,-0.01655257,0.9786194,-5.659376,25.91566,36.57363,1000.281
13.538558483,5.357242,59.13839,13.92669,-0.4462048,0.006402257,0.9446687,-6.426535,26.66109,36.1231,1000.281
13.558627128,23.167,74.7498,7.046422,-0.4255337,-0.007140745,0.9325985,-6.426535,26.66109,36.1231,1000.281
13.578694820,41.90758,107.4027,3.544859,-0.3243856,-0.1114686,0.9724083,-6.426535,26.66109,36.1231,1000.281
13.598763466,57.17309,171.6954,16.69108,0.09047192,-0.3455396,1.02977,-8.227449,25.88876,36.57022,1000.282
13.618831158,79.76108,250.7059,39.91197,-0.1661025,-0.4908055,1.245872,-8.227449,25.88876,36.57022,1000.282
13.638899326,121.9584,326.0219,44.51929,-0.3934416,-0.3410818,1.488075,-9.732878,25.87761,35.27452,1000.286
13.658967972,279.702,356.8277,38.00761,-0.7883161,-0.4446647,1.959985,-9.732878,25.87761,35.27452,1000.286
13.679035664,104.2728,162.8768,-245.5576,-0.923227,-2.400213,2.151921,-9.732878,25.87761,35.27452,1000.286
13.699104309,62.32365,83.50887,-190.9455,0.02298435,-0.2195304,1.930132,-13.48838,28.42745,29.58846,1000.286
13.719172001,-8.170728,-1.638838,-162.9944,0.3816895,-0.1292036,1.612408,-13.48838,28.42745,29.58846,1000.289
13.739240169,17.27178,-62.53525,-109.2423,0.2547849,0.04719615,1.316191,-15.77312,32.86281,26.56463,1000.289
13.759308815,10.44574,-109.3099,-62.98484,0.1744599,0.07156008,1.122533,-15.77312,32.86281,26.56463,1000.289
13.779376507,11.56273,-142.8565,-24.16049,0.07058194,0.002944779,1.061898,-17.94263,32.4313,35.7454,1000.289
13.799444675,10.94218,-172.7685,18.7183,-0.01984774,-0.001192028,1.03256,-17.94263,32.4313,35.7454,1000.291
13.819512844,-4.013049,-197.7944,53.85679,-0.1902217,-0.156333,1.076711,-17.94263,32.4313,35.7454,1000.291
13.839581013,-23.74651,-214.5975,60.36847,-0.3473517,-0.4277186,1.039124,-11.24069,30.62715,51.78827,1000.29
13.859648704,-35.53694,-212.6312,33.46172,-0.4984782,-0.6539492,1.014888,-11.24069,30.62715,51.78827,1000.29
13.879717350,-45.65189,-204.5871,-14.39297,-0.6641358,-0.6902677,1.152893,24.62013,25.45624,43.53184,1000.29
13.899785519,-54.40163,-206.9706,-64.33632,-0.7197821,-0.5970305,1.224448,24.62013,25.45624,43.53184,1000.29
13.919853687,-55.2704,-208.9369,-98.79907,-0.7513681,-0.4617235,1.310174,24.62013,25.45624,43.53184,1000.29
13.939921856,-50.92656,-203.3954,-112.4367,-0.6901753,-0.2669599,1.31108,49.02125,24.74903,14.96876,1000.29
13.959989548,-54.09136,-191.7762,-112.6825,-0.7382744,-0.1630253,1.29722,49.02125,24.74903,14.96876,1000.292
13.980058193,-56.01506,-195.1726,-106.4165,-0.7838829,-0.1650071,1.466278,48.09389,31.83754,-7.64164,1000.292
14.000126362,-77.29989,-193.7426,-90.26017,-0.7013901,0.3547443,1.304864,48.09389,31.83754,-7.64164,1000.292
14.020194054,-66.06796,-178.5482,-59.97472,-0.7942203,0.2912261,1.147509,48.09389,31.83754,-7.64164,1000.292
14.040262699,-41.61832,-167.3462,-25.26625,-1.092379,0.313204,1.100734,43.75755,42.62256,-40.20194,1000.292
14.060330391,-32.4342,-155.0715,2.439102,-1.340942,0.2456701,0.7012556,43.75755,42.62256,-40.20194,1000.292
14.077890396,-35.599,-122.3591,11.16229,-1.682065,0.2113638,0.2764002,5.086143,55.89149,-44.52757,1000.288
14.097958565,-29.02118,-65.81245,-7.942725,-2.020957,0.07808027,-0.2272507,5.086143,55.89149,-44.52757,1000.288
14.118026257,13.6726,13.19796,-32.88369,-2.034942,0.09602685,-0.3036739,5.086143,55.89149,-44.52757,1000.284
14.138094902,159.0052,220.0193,14.97101,-3.283729,0.682569,-1.3751,-30.05456,60.58323,-22.81759,1000.284
14.158162594,57.11103,179.382,-5.731212,1.227412,-0.04843114,2.911649,-30.05456,60.58323,-22.81759,1000.278
14.178231239,7.839438,303.1411,49.67949,-1.155318,0.3542001,3.136861,-44.43283,59.29235,-19.34859,1000.278
14.198299408,36.01237,219.1851,8.090748,-1.263957,-0.9967785,1.824101,-44.43283,59.29235,-19.34859,1000.278
14.218367100,61.26871,145.5374,1.6405,-0.5184581,0.2683794,1.12898,-44.43283,59.29235,-19.34859,1000.278
14.238435745,55.49761,127.8405,8.950781,-0.9015023,-0.09633635,1.257533,-58.43188,56.97782,-26.36273,1000.274
14.258503437,44.45183,85.05809,18.90259,-0.4048064,-0.0467163,1.063097,-58.43188,56.97782,-26.36273,1000.274
14.278572083,27.69701,51.92855,20.3155,-0.59161,0.250421,1.101615,-62.4934,55.83389,-33.74715,1000.271
14.298640251,12.36945,25.53216,5.940665,-0.4102649,0.01244703,1.037667,-62.4934,55.83389,-33.74715,1000.271
14.318707943,2.068332,16.35599,-0.3867208,-0.3068179,-0.005904823,0.9946789,-62.4934,55.83389,-33.74715,1000.271
14.338776589,-1.903182,12.66169,-4.502593,-0.3441421,-0.06867865,0.9504403,-62.83338,53.65296,-38.09106,1000.271
14.358844280,-1.220578,11.82749,-3.703991,-0.3334979,-0.09266499,0.9410157,-62.83338,53.65296,-38.09106,1000.267
14.378912449,0.08257504,10.57619,-1.61534,-0.33825,-0.09902326,0.9374645,-62.86368,55.15795,-38.53735,1000.267
14.398980618,2.192442,9.861168,1.456207,-0.352224,-0.07939375,0.9414526,-62.86368,55.15795,-38.53735,1000.263
14.419048786,-0.3518093,7.001062,1.333345,-0.3780099,-0.0250553,0.9522658,-62.86368,55.15795,-38.53735,1000.263
14.439117432,-1.841127,7.29899,0.2890194,-0.3458274,-0.05640985,0.9415924,-62.85554,54.78049,-38.08617,1000.263
14.461693764,-2.523731,4.319714,1.333345,-0.3622852,-0.08853759,0.9228336,-62.85554,54.78049,-38.08617,1000.263
14.479253292,1.137508,2.651319,1.517638,-0.3543564,-0.09694419,0.909499,-63.54604,54.7765,-38.99268,1000.26
14.499321461,8.894371,3.783444,2.500533,-0.3562253,-0.07415782,0.9125662,-63.54604,54.7765,-38.99268,1000.26
14.519389629,11.87301,4.319714,3.237704,-0.3504699,-0.09616008,0.926452,-63.20332,53.2764,-38.99879,1000.262
14.539457321,4.240253,3.783444,9.687952,-0.3827318,-0.1137762,0.9575353,-63.20332,53.2764,-38.99879,1000.262
14.559525967,10.13547,6.941477,4.466323,-0.4015402,-0.01397194,0.994292,-63.20332,53.2764,-38.99879,1000.258
14.579594135,4.240253,9.741997,8.336472,-0.3294165,-0.04957546,0.9281729,-63.19733,52.90355,-39.84133,1000.258
14.599661827,13.54849,17.78604,6.739267,-0.2698673,-0.1401346,0.9719006,-63.19733,52.90355,-39.84133,1000.256
14.619730472,8.894371,28.39227,14.23384,-0.2988682,-0.04344963,0.9461531,-63.57391,52.90122,-40.29462,1000.256
14.639798164,7.405054,39.41559,17.67397,-0.3116938,-0.06037137,0.9554039,-63.57391,52.90122,-40.29462,1000.256
14.659866810,8.770262,44.3016,18.77973,-0.3590134,-0.02653766,0.9448974,-63.57391,52.90122,-40.29462,1000.256
14.679934502,-0.6620838,43.4674,16.62965,-0.4921938,0.04718102,0.9270909,-62.46416,53.67094,-42.03637,1000.254
14.700002670,-2.647841,41.91818,6.92356,-0.3843209,-0.05286384,0.9495696,-62.46416,53.67094,-42.03637,1000.254
14.720071316,-4.509488,52.58399,5.080632,-0.4350793,-0.0708322,0.9497225,-61.73685,54.81096,-43.32419,1000.249
14.740139008,2.006277,77.78866,7.046422,-0.3017112,-0.09989791,1.006544,-61.73685,54.81096,-43.32419,1000.249
14.760207653,22.91878,134.9908,25.4757,-0.007397184,-0.3113228,1.123533,-61.73685,54.81096,-43.32419,1000.249
14.780275345,22.60851,231.9364,53.18105,-0.03000253,-0.2430943,1.184105,-60.64139,56.27134,-45.51574,1000.249
14.800343513,13.42438,340.6204,63.44002,0.3835131,-0.463986,1.933166,-60.64139,56.27134,-45.51574,1000.247
14.817903519,43.83128,466.1671,74.74331,0.01077951,-0.1860142,2.07732,-56.56593,55.64497,-51.14095,1000.247
14.837971210,148.3317,525.0972,49.24947,-0.1349845,-0.7353802,2.095304,-56.56593,55.64497,-51.14095,1000.247
14.858039856,105.2656,137.0167,-21.27324,-3.608848,-1.631261,2.365223,-56.56593,55.64497,-51.14095,1000.243
14.878107548,27.75906,58.06586,-38.16674,0.5373515,-0.1225592,1.810068,-42.29847,59.13845,-57.64072,1000.243
14.898175716,-10.34265,-51.33316,-24.03763,0.6494806,-0.3799273,1.753557,-42.29847,59.13845,-57.64072,1000.243
14.918243408,8.646152,-134.8125,-12.55005,0.3335326,-0.2972487,1.408393,-41.81725,55.3768,-38.05662,1000.243
14.938312054,-1.282633,-189.2141,-4.256869,0.09650886,-0.1381187,1.122234,-41.81725,55.3768,-38.05662,1000.248
14.958380222,-24.18089,-216.9213,11.65374,-0.1626131,-0.1217385,1.106636,-41.81725,55.3768,-38.05662,1000.248
14.978448391,-34.29584,-243.3177,18.34971,-0.4530327,-0.229823,1.142354,-58.25488,50.23885,1.423117,1000.248
14.998516560,-44.16257,-259.1674,12.14519,-0.6350157,-0.2828509,1.113407,-58.25488,50.23885,1.423117,1000.248
15.018584251,-54.09136,-266.139,-3.581129,-0.77503,-0.2608605,1.129028,-56.48624,40.14638,43.03921,1000.246
15.038652897,-65.88179,-262.6234,-18.20169,-0.8359447,-0.2008791,1.142056,-56.48624,40.14638,43.03921,1000.246
15.058720589,-63.15137,-248.025,-36.20095,-0.9234552,-0.2845459,1.162274,-56.48624,40.14638,43.03921,1000.244
15.078788757,-47.32737,-240.8747,-62.43196,-0.9860004,-0.3207042,1.255391,-21.51128,27.56094,55.6429,1000.244
15.098856926,-38.82585,-236.3462,-90.69019,-0.9348868,-0.2967023,1.211352,-21.51128,27.56094,55.6429,1000.242
15.118925095,-36.21954,-230.8643,-107.8908,-0.9258205,-0.2299943,1.313892,22.60637,13.76941,11.84675,1000.242
15.138993740,-35.0405,-233.784,-110.0409,-0.913146,-0.2038174,1.335402,22.60637,13.76941,11.84675,1000.243
15.159061432,-42.48709,-232.354,-109.5495,-0.9146135,-0.1244344,1.265503,22.60637,13.76941,11.84675,1000.243
15.179129601,-74.19714,-220.7348,-114.9554,-0.8612993,0.07207365,1.143518,-2.679564,21.24844,1.367836,1000.24
15.199197769,-33.30296,-207.5068,-109.6723,-1.009857,0.0522363,1.052938,-2.679564,21.24844,1.367836,1000.24
15.219265938,-7.05374,-182.0638,-90.75162,-1.065106,0.05816058,0.7279643,-24.70258,18.36979,23.44971,1000.238
15.239333630,-16.36197,-133.8591,-71.33945,-1.373594,-0.001779262,0.4271802,-24.70258,18.36979,23.44971,1000.238
15.259402275,-38.76379,-75.22696,-88.84726,-1.926207,-0.2064339,-0.02642828,-16.37729,6.64846,31.68905,1000.239
15.279470444,-2.461676,1.817122,-122.2657,-2.015877,-0.262602,-0.4048298,-16.37729,6.64846,31.68905,1000.239
15.299538136,32.35113,69.98296,-122.5728,-1.758568,-0.005021316,0.01787116,-16.37729,6.64846,31.68905,1000.237
15.319606781,-35.16461,253.7447,-91.79594,-2.617527,-0.3321622,-1.602442,-7.705423,-1.031387,32.11946,1000.237
15.339674473,-35.28872,255.5323,-34.2966,0.4826363,2.034754,1.337366,-7.705423,-1.031387,32.11946,1000.236
15.359743118,-33.1168,342.4676,66.14298,-1.022844,-0.03729607,2.936117,-6.806492,-8.419514,33.31741,1000.236
15.379810810,15.22397,283.1204,16.44535,-1.133195,-1.507128,2.642487,-6.806492,-8.419514,33.31741,1000.236
15.399878979,78.51997,206.6126,8.827919,-0.9462482,-0.0008009635,1.793872,-6.806492,-8.419514,33.31741,1000.236
15.419947147,46.5617,174.0193,18.534,-0.6887228,-0.327747,1.057624,-11.84004,-16.98853,31.97984,1000.234
15.440015316,49.23006,131.5348,32.4174,-1.272026,0.1436852,1.530842,-11.84004,-16.98853,31.97984,1000.234
15.460083961,30.98592,44.89745,16.32249,-0.4981832,-0.1851559,0.9994953,-18.0701,-18.86612,30.66995,1000.232
15.480151653,25.89742,27.73682,13.06665,-0.4765059,-0.03831349,1.000158,-18.0701,-18.86612,30.66995,1000.232
15.500219822,13.98287,14.15133,7.967886,-0.4195474,0.01340911,0.995607,-18.0701,-18.86612,30.66995,1000.232
15.520287514,5.481352,3.664273,1.824793,-0.4180062,0.008363188,0.9775476,-19.87177,-19.63684,30.66428,1000.232
15.540356159,-0.4138642,-0.7450555,-1.369616,-0.3552589,-0.0203445,0.89471,-19.87177,-19.63684,30.66428,1000.23
15.557915211,-2.089347,0.9233391,-3.212543,-0.3127371,-0.03028466,0.9276896,-20.6537,-18.13972,30.217,1000.23
15.577983856,-2.027292,3.783444,-1.67677,-0.3297715,-0.05782273,0.8945381,-20.6537,-18.13972,30.217,1000.23
15.598052025,-2.213456,5.332668,-0.3867208,-0.3522268,-0.0528187,0.9218663,-20.6537,-18.13972,30.217,1000.23
15.618119717,-2.337566,5.630596,-0.07956615,-0.3735491,-0.05723036,0.9300452,-19.96384,-18.13434,30.7354,1000.232
15.638188362,-0.1035897,4.975155,0.5961741,-0.3670987,-0.06433922,0.9254664,-19.96384,-18.13434,30.7354,1000.232
15.658256054,2.192442,6.047694,2.131948,-0.3067688,-0.09210623,0.9051151,-20.6322,-19.26587,29.824,1000.234
15.678324699,5.481352,10.69536,3.913445,-0.3447496,-0.09000978,0.9130498,-20.6322,-19.26587,29.824,1000.234
15.698392391,9.142591,13.67464,7.415008,-0.3531125,-0.08452183,0.9258198,-20.6322,-19.26587,29.824,1000.232
15.718460560,10.25958,13.55547,10.1794,-0.3587906,-0.03908173,0.9382506,-21.77366,-18.5276,30.27856,1000.232
15.738528252,10.69396,17.66687,8.090748,-0.3393657,-0.03753393,0.9241882,-21.77366,-18.5276,30.27856,1000.229
15.758596897,10.38369,24.75755,11.16229,-0.3356273,-0.05565297,0.9362535,-20.6537,-18.13972,30.217,1000.229
15.778664589,8.459987,27.26014,10.60942,-0.3496916,-0.03142479,0.9258475,-20.6537,-18.13972,30.217,1000.227
15.798733234,5.853681,36.25755,13.80382,-0.3337973,-0.04895171,0.9456337,-20.6537,-18.13972,30.217,1000.227
15.818801403,3.619705,34.76792,13.49667,-0.4186,-0.04133451,0.9180588,-22.53278,-18.1594,30.21451,1000.225
15.838869095,6.47423,38.99849,8.520764,-0.441384,-0.01793737,0.9512302,-22.53278,-18.1594,30.21451,1000.225
15.858937740,8.025602,47.28088,1.026191,-0.4628721,0.04023474,0.9393827,-22.53559,-18.15341,28.53269,1000.228
15.879005432,14.60342,60.15135,-6.591245,-0.46512,0.001565843,0.8884395,-22.53559,-18.15341,28.53269,1000.228
15.899074078,33.09579,78.26534,-11.62858,-0.4098975,-0.008910702,1.003177,-22.53559,-18.15341,28.53269,1000.226
15.919141769,45.07238,157.6333,4.097737,-0.2363187,-0.3193009,1.272716,-23.96959,-18.54273,28.07635,1000.226
15.939209938,60.64816,260.4183,49.00375,-0.3526936,-0.3989218,1.121768,-23.96959,-18.54273,28.07635,1000.224
15.959277630,145.0428,368.4468,26.02858,0.02425939,-0.5701745,1.573162,-26.23696,-18.17969,25.03478,1000.224
15.979346275,292.4232,442.1541,4.097737,-0.2433184,-0.3775836,1.700518,-26.23696,-18.17969,25.03478,1000.226
15.999413967,279.5158,168.597,-119.2556,-0.3282016,-0.04000437,3.629347,-31.03858,-16.76117,17.27249,1000.226
16.019482613,162.2941,2.830076,-160.9672,2.033336,-0.9967638,1.413427,-31.03858,-16.76117,17.27249,1000.224
16.039550781,124.4406,-42.69326,-113.1125,0.4746556,-0.3670045,1.874096,-31.03858,-16.76117,17.27249,1000.224
16.059618473,118.4833,-107.5819,-98.73764,0.09285294,-1.006891,1.388794,-34.38336,-15.66219,15.52647,1000.227
16.079687119,127.5433,-158.3488,-109.5495,-0.1064665,-0.9420347,1.108571,-34.38336,-15.66219,15.52647,1000.227
16.099754810,98.93604,-187.1286,-127.3645,-0.2530126,-1.017437,1.09001,-26.53493,-22.25067,23.72292,1000.229
16.119823456,86.52506,-208.5198,-146.6538,-0.39997,-1.017272,1.029518,-26.53493,-22.25067,23.72292,1000.229
16.139891148,68.90147,-219.841,-153.2269,-0.4671831,-0.8521062,0.9975949,-26.53493,-22.25067,23.72292,1000.229
16.159959316,44.26567,-230.8643,-147.5752,-0.5546407,-0.7751468,1.077031,-10.17418,-25.4217,29.81054,1000.229
16.180027008,23.10495,-235.0353,-134.3062,-0.5989118,-0.6935999,1.099807,-10.17418,-25.4217,29.81054,1000.23
16.200095654,3.061211,-231.5198,-127.6716,-0.6685109,-0.7184848,1.115806,16.65587,-20.65797,20.29216,1000.23
16.220163345,-1.468798,-224.4887,-130.006,-0.6833454,-0.6761119,1.190149,16.65587,-20.65797,20.29216,1000.232
16.240231991,-11.02525,-223.1778,-128.6545,-0.6823778,-0.5639094,1.330305,16.65587,-20.65797,20.29216,1000.232
16.260300160,-20.33349,-229.2555,-115.6311,-0.7013565,-0.4257489,1.435433,37.38205,-6.37279,-6.52837,1000.232
16.277859211,-34.48201,-240.6364,-101.8706,-0.7158978,-0.3458254,1.504537,37.38205,-6.37279,-6.52837,1000.232
16.297927857,-46.76888,-247.4887,-87.18862,-0.7981067,-0.4000423,1.514429,36.22753,11.82297,-34.6536,1000.232
16.317995548,-58.74548,-248.9783,-84.66995,-1.025402,0.1431599,1.44962,36.22753,11.82297,-34.6536,1000.234
16.338064194,-111.6783,-229.6131,-66.60926,-1.152609,0.3099787,1.17492,36.22753,11.82297,-34.6536,1000.234
16.358131886,-43.47997,-189.1545,-37.61386,-1.579504,0.01262385,0.6989125,13.07956,25.2765,-45.10371,1000.231
